Sample ID,electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
M194,2.899304372,11.84754468,2.947354015,0.945150915,4.895871495,67.36522149,5.467690377,0.919626217,-0.919090365,174.2144463,0.217759845,1
M195,2.017089373,6.26624331,2.355862797,4.499385387,3.674065547,56.16326253,6.202024195,0.29399974,0.095712026,326.3469687,0.315248396,0
M196,2.047628724,10.5941058,2.867008129,8.509280468,3.525965173,7.422643469,1.665161837,0.666155264,-0.864411558,474.4182421,0.77541417,0
M197,3.177867037,7.339348999,4.639503149,6.196854555,2.392835556,15.02770116,4.290670874,0.155637139,1.702261326,109.6893608,0.497901105,0
M198,3.69133078,10.11609242,4.141890728,2.994062207,4.095422428,52.67210419,3.48874486,0.173373483,1.860575789,409.6024783,0.56993732,0
M199,3.661259273,7.94007703,1.614893667,4.265526057,4.058008659,54.69503772,3.634007659,0.108619567,1.206139748,294.3462978,0.628530829,0
M200,3.339626638,9.048518342,1.186271818,7.096274365,3.872408178,60.99885746,1.095082396,0.60933488,1.180053756,286.5018628,0.148126942,0
M201,2.926094938,10.82828241,1.313168062,9.735281359,4.962073459,59.01840506,1.766466182,0.666441703,-0.277321992,482.7578664,0.863163932,0
M202,1.252419895,10.62915895,2.522105199,8.942073312,5.3300176,54.4639966,1.785954262,0.145416073,-0.77822327,322.6436589,0.869977717,0
M203,1.484886142,11.06496228,3.720247256,3.490084803,5.0031587,62.46791763,3.857602484,0.361436396,1.406313908,423.7330225,0.494827472,0
M204,3.695662566,5.417321277,2.516096036,9.982159005,2.575462971,48.13142794,8.96601714,0.866308973,0.677485795,281.514762,0.645502958,0
M205,2.819287179,9.844353871,0.338981979,0.134696169,4.488238037,24.55935391,2.219068245,0.19117753,1.044882592,162.4340153,0.676908914,0
M206,1.027591155,5.979911637,3.617903502,0.373534583,2.321292423,73.42824603,4.278686575,0.294892448,1.338923204,362.5206222,0.230236455,0
M207,1.304414629,7.910729976,4.029850643,8.2560211,4.77848915,6.36605232,3.25377227,0.481952088,0.228302807,465.429607,0.156955587,0
M208,2.990505307,8.840118905,1.447489326,2.0746806,3.527356386,32.49212899,7.916356463,0.858046692,-0.56636023,428.553543,0.069639299,0
M209,1.015184752,7.819176393,3.320628696,0.701615757,2.529995825,59.66527198,0.691239037,0.329364149,1.385110398,139.2636228,0.917237735,0
M210,1.482424154,8.637281731,2.132959505,2.447765925,5.448203428,37.03670309,2.126125276,0.997423314,0.361296918,192.6001036,0.378427624,0
M211,2.646201368,11.97568416,4.445596779,4.318391524,4.456033356,6.862580561,2.264287115,0.419735632,1.480772693,282.5963033,0.131539388,0
M212,3.075685593,5.946521196,4.226127791,7.332606077,3.418899872,9.948567734,9.931035443,0.447803793,0.31309744,307.2214829,0.49250998,0
M213,2.955883779,9.728192317,2.627159992,6.280921713,2.122908719,53.64780269,5.793595176,0.209895584,-0.348950775,137.2163515,0.121843858,0
M214,1.672807928,7.772006765,3.457527729,2.452450054,4.149241036,77.36484496,1.561790991,0.712178111,-0.48698495,153.505553,0.130988215,1
M215,3.136537664,5.931068592,4.416748505,5.082377436,5.692903514,46.38977269,2.867551565,0.319118665,1.23176527,391.4739811,0.514441078,0
M216,1.711747262,6.111157344,2.47858505,9.269519643,4.385519331,43.00683635,1.844656522,0.665980836,0.724667368,378.6428375,0.533394827,0
M217,1.976199094,11.64491174,1.566253702,8.168576992,5.886602418,28.87439098,1.421124782,0.300841956,0.213808701,427.6439666,0.601135931,0
M218,3.239474215,11.15721048,3.76833069,3.29957887,2.545804473,24.25180054,8.012383878,0.449085041,0.476350269,469.8184133,0.673495906,0
M219,2.948898697,11.34929372,1.100331274,9.824419157,4.273220418,6.573873632,5.058375761,0.871004883,0.648915816,188.7175035,0.684854002,0
M220,3.547670231,11.94072943,1.94265574,7.115341964,5.192500192,25.47161507,6.385859341,0.76501532,-0.281750675,436.8177305,0.461346853,0
M221,2.972838677,6.45820773,4.328636186,0.718248621,4.102162925,38.68328306,3.446262221,0.23913181,0.134496739,349.7053061,0.661356406,0
M222,2.70492581,7.488075362,3.622111701,0.448091062,2.364265424,19.84623373,5.626211843,0.646937351,-0.122765605,480.9966908,0.339502768,0
M223,1.281024303,9.684533209,2.019055026,1.767238695,4.331544006,11.55109914,2.724176519,0.665776587,0.16527154,172.4333702,0.469242782,0
M224,2.103147409,8.386617779,1.073722512,7.305773094,4.446951623,58.82959004,3.218755494,0.181511626,0.501686641,171.3521757,0.423660696,0
M225,1.795607103,7.928726734,1.779841954,1.919015366,4.914836994,72.09652018,6.591931855,0.519225089,-0.479927383,366.9320519,0.362654501,0
M226,1.73196893,7.504678745,1.420520746,5.163719015,5.044846061,75.25790523,1.673431234,0.334601556,0.180545188,467.7848483,0.276642284,1
M227,3.919031664,9.156464424,0.88044644,1.02327519,5.083090753,51.34990464,6.24877422,0.520417128,0.15648333,421.0501212,0.124536051,0
M228,2.179293174,9.029154,3.716664568,9.216772963,4.653777575,8.958093695,8.551901201,0.799363892,-0.141988549,377.167801,0.530614954,0
M229,3.676139666,6.130204838,1.260349434,3.505210074,2.863244746,60.56469725,1.380147617,0.242433604,1.995488974,224.2891391,0.560423777,0
M230,2.893415878,8.302178863,2.270837351,9.09050736,3.616943023,13.25714789,8.99512055,0.210973785,-0.779117473,372.9953006,0.369347292,0
M231,3.384433911,8.874302433,1.929297234,9.454268855,5.10451989,55.23110883,0.978567667,0.342384846,0.928853418,410.4930094,0.97705167,0
M232,2.507911279,8.992008571,4.910386893,0.160673608,5.813707934,63.45243768,3.619310424,0.957047905,-0.47668418,388.9785559,0.57911315,1
M233,2.730711654,6.47075035,1.955461221,4.694938353,2.315787859,59.43985331,6.182991289,0.77304179,1.518571968,354.5648592,0.894559993,0
M234,2.477553081,10.19589975,0.399912414,0.344094951,4.142146711,76.39128543,5.682264649,0.117510277,1.742589608,71.20906326,0.591581044,1
M235,1.585728963,5.176393664,0.449128763,9.096058386,3.250089085,60.36097134,1.14463251,0.460904358,0.204433948,346.8717199,0.23042006,0
M236,3.167356346,7.483822989,2.953768607,5.232234693,2.901575577,56.99073335,8.029349044,0.331658181,1.470435348,265.232595,0.975891413,0
M237,1.842317087,10.46148854,2.996817759,0.841945726,4.023242734,24.63073791,9.736902273,0.674330112,-0.250271652,482.7061722,0.89106826,0
M238,1.072947899,8.947250447,2.093794952,1.19173961,4.424357362,74.35765148,1.976037234,0.513363208,-0.579794478,323.2354475,0.497709995,1
M239,2.936416888,6.828137028,2.159218462,3.896739342,2.039088926,18.46579031,8.972283504,0.968048672,-0.052365201,323.7022653,0.280904997,0
M240,1.531332038,9.864671835,0.269662914,9.408318509,5.120826289,72.86724586,5.656732533,0.297080606,0.025022042,497.3248343,0.261536135,1
M241,3.821375753,8.971736609,2.582732552,6.959800601,5.279528525,28.44969075,9.372150958,0.629070774,0.192072634,92.1145054,0.815719406,0
M242,3.861785731,10.57370527,2.523697377,8.689426775,5.862043298,14.76226954,1.925642392,0.730189013,0.118876826,174.3423283,0.115662681,0
M243,3.744593171,10.1451763,0.747746593,3.727920799,2.722574933,67.00122705,7.961809653,0.84300804,0.233433359,345.2357475,0.656157362,1
M244,2.110476101,9.270755454,0.519196931,0.527815626,4.378210249,5.18715902,0.785859439,0.466273927,1.130100097,191.8563152,0.658128177,0
M245,1.04636985,8.417243727,0.617862453,9.745744608,3.706501494,67.40662383,8.855325179,0.718229717,-0.263259601,205.7675666,0.22333182,0
M246,3.784955688,5.93227488,0.505141232,0.270012608,3.339311406,24.67338815,6.806762338,0.372881324,-0.944273213,451.6902229,0.71966675,0
M247,2.284552445,6.829331125,3.048540978,9.481751366,4.262533806,71.35409546,3.828496882,0.491928483,0.469041654,310.7092573,0.720135975,1
M248,3.899964457,7.93369631,0.982413262,3.749906496,5.129532373,56.86093867,2.06657487,0.906064418,0.344873733,96.28951226,0.382529324,0
M249,3.890859931,9.195095009,1.257150761,0.19989501,2.092211134,54.96374996,8.202024366,0.954916848,-0.81980503,189.8881636,0.509207117,0
M250,3.559028366,8.595954987,0.867860721,6.922656594,5.87760045,32.39896724,6.11176495,0.746935612,-0.598595795,84.22626942,0.841125374,0
M251,1.883346676,7.017291682,4.789176522,9.80734901,5.239526343,9.455223042,3.732075359,0.436916702,0.529762684,300.2584701,0.54699561,0
M252,2.155293186,5.045250505,4.273087316,9.659694656,5.004614815,67.25548237,4.549591083,0.838052011,-0.29574772,127.9706884,0.637249246,0
M253,3.553410015,8.473674553,1.152474187,1.693276411,5.041549529,17.81778464,8.30011803,0.123280374,1.632794882,435.7018175,0.442131168,0
M254,1.950766015,6.99938192,1.63783147,1.89435328,3.556242838,32.91939814,3.521486495,0.192471319,-0.480122541,309.7913119,0.192119135,0
M255,1.50847824,10.1422581,1.049464212,5.698835255,5.006482203,50.02660141,1.078400245,0.695236363,-0.939632104,76.71903887,0.9981633,0
M256,2.670403787,5.167623857,2.459379797,6.409317782,3.547080834,41.16903039,9.130565288,0.362123718,0.342691308,185.3940486,0.554959694,0
M257,3.808464322,9.093794679,0.098052662,7.420237345,5.594827318,19.89954764,3.995968649,0.956247597,1.958489332,327.3519503,0.369624138,0
M258,3.08808939,11.59031966,3.356840044,1.892398569,2.708889533,15.54622677,3.614197609,0.492454551,0.901617579,200.9742432,0.72809796,0
M259,2.71018351,6.22086487,2.615790749,9.594170159,3.169389697,14.24347042,2.203116265,0.486428338,0.062089164,280.9295009,0.639780678,0
M260,1.291529481,8.301546435,4.493194642,6.423518637,4.205350171,69.72559111,8.994741198,0.710271559,-0.949395966,459.2130326,0.271262866,0
M261,2.84502168,5.639953943,0.821963422,8.485764497,3.276844144,7.36696618,2.33155227,0.790811706,0.454845319,207.5161867,0.883079224,0
M262,3.97016155,9.379773386,4.02054623,5.446650581,3.696948981,78.27606947,6.439394106,0.528002864,-0.380601994,201.1427881,0.11735779,1
M263,1.420252046,8.853721764,3.959805072,4.201340791,3.969690758,19.88965178,8.831497114,0.292600812,0.943262256,418.8905786,0.625413339,0
M264,2.554988957,7.851558669,0.635905946,9.774110775,5.425413395,13.27417227,0.542153423,0.795977778,0.749025481,193.4404353,0.503994067,0
M265,3.632119216,8.64963915,1.992796121,5.863001571,4.092769014,48.27287411,8.322158712,0.388316147,-0.204358674,85.08125486,0.352288493,0
M266,3.222305853,11.27602261,0.850763206,8.68204847,3.449839394,10.99894685,4.223874333,0.257599692,-0.793351797,131.4252294,0.835061122,0
M267,3.091047223,6.374060116,1.273602502,9.537594724,2.990944656,50.18399474,6.648150838,0.668476171,1.265057594,476.9601129,0.673463221,0
M268,3.107452252,5.157951582,1.316230874,6.786010807,3.634703915,68.79699836,3.84956472,0.1814083,0.756392284,469.9817567,0.771524522,1
M269,2.078473454,11.03165419,2.78118197,5.534492917,4.062944418,8.59235161,7.016059312,0.974217408,1.526378749,151.1654409,0.443925806,0
M270,1.880775533,9.039819577,2.057054659,0.134757424,4.984459429,64.99014534,2.692090163,0.669157538,-0.220599953,299.0758429,0.945278415,0
M271,3.428083466,11.23460919,4.73866402,0.496194443,2.484195105,34.58580807,0.414919316,0.987305969,0.958586194,111.8156452,0.377487252,0
M272,3.430340184,9.178616564,0.63185071,2.088427039,2.886436753,16.96179754,9.488317645,0.405004081,-0.643958498,353.6049328,0.554492678,0
M273,3.601216956,10.67112763,4.868460674,1.941483475,3.518616063,18.20723602,0.360404088,0.974084645,-0.124570276,133.3876082,0.936967606,0
M274,3.739721658,8.007713543,1.153193201,2.622112072,3.44159362,73.90734078,8.276173038,0.231006023,0.969617336,72.40569031,0.12902951,1
M275,2.534027197,10.24901952,3.864369682,3.118852913,3.56699235,13.2954314,1.857548415,0.136625295,1.476743915,421.2035632,0.153369915,0
M276,2.504548884,11.39129027,1.694849631,3.664648386,5.174085059,70.00870903,4.04375824,0.129685654,-0.037223495,196.4301722,0.994478378,0
M277,3.394885537,9.004860746,0.715406977,4.263323132,3.296617612,45.81834657,8.26042529,0.518383334,1.39656067,98.8350816,0.972821599,0
M278,2.949891792,6.265496054,4.289445926,1.078776751,4.007592722,7.929213411,2.218135073,0.174703778,1.033257381,425.2567779,0.783116526,0
M279,3.105900632,6.881583305,1.544304496,0.519383126,4.495628131,39.83571093,8.683934534,0.560951096,0.046024315,393.0788649,0.509978862,0
M280,3.387378008,6.390512038,3.294277021,6.772050046,2.928714201,66.30871359,5.078037603,0.394750453,1.629190813,357.6913027,0.530757806,0
M281,3.670016025,6.727999193,2.832218425,5.419614766,4.874781549,59.46520907,3.788303935,0.402066093,0.527687198,460.0619194,0.29435223,1
M282,2.013985471,7.144908145,2.358781547,4.497027602,4.188445279,41.65868133,6.691889918,0.672048097,0.944740468,270.1517391,0.461094484,0
M283,2.126748858,8.885936507,2.479097363,6.380955418,3.787124652,69.50374098,3.545619275,0.246788206,0.486894026,107.6254239,0.459781909,1
M284,1.28194582,9.115941406,3.66118957,8.294026131,5.239136107,14.02735713,3.603425918,0.789898033,0.358159881,77.60588445,0.084285518,0
M285,2.734840423,7.985498231,0.438864571,4.3341598,2.973981037,73.245579,7.388558631,0.623827828,1.543933152,193.2984581,0.480500298,1
M286,1.107826821,9.307945459,3.34090331,6.447082704,5.532703882,68.48309064,3.2363558,0.923450166,-0.115886755,89.07387356,0.505804688,0
M287,2.396794054,5.571024479,4.479060507,9.540365016,4.244194941,58.12076192,2.167571954,0.428356588,-0.890112333,290.9792482,0.682494016,0
M288,2.627933904,5.614517659,0.288940985,8.412282509,4.436699518,66.34158066,8.114932054,0.984443493,1.639347931,56.52455802,0.540630268,0
M289,1.859623756,6.202806223,0.703266696,4.317408024,5.500235857,45.78616301,8.092636131,0.618244882,1.475071859,249.6934857,0.868598786,0
M290,2.772499782,8.626542486,3.583159684,6.482696694,5.270330751,55.63718218,5.076339896,0.976061761,0.099681424,130.3071304,0.399183734,0
M291,1.09150075,6.497962751,2.186408241,1.853002127,4.406248275,47.0448553,5.361225038,0.124354589,-0.443646584,215.7206197,0.439231712,0
M292,1.112044566,6.982990824,2.017743104,5.64916963,5.012750815,31.65713979,7.021550933,0.75517869,1.026600929,353.7653336,0.592908388,0
M293,3.467801682,7.802189853,0.684833173,9.815150082,3.733277961,47.6645598,5.190888059,0.834959372,-0.763717289,207.933697,0.242586588,0
M294,2.080571924,10.68306287,2.533850204,5.231319641,4.189511014,24.30989994,4.286991598,0.147855958,0.271264267,203.6029492,0.423823181,0
M295,1.381181538,5.097034951,0.632726556,9.283619162,2.248280547,38.02093781,9.949963094,0.621072698,-0.742413035,495.8378298,0.701859098,0
M296,2.56672978,9.545651742,2.383102282,4.132615713,2.359431672,26.05815554,1.646876193,0.821748064,0.793729026,373.4666252,0.441218302,0
M297,3.309980659,9.682135717,3.818076495,9.988563789,5.317701617,14.21658421,6.008734197,0.604934853,-0.918374849,281.2377703,0.911285685,0
M298,1.647463082,10.59059046,1.291321789,5.834278349,2.238686623,29.13963923,8.881457656,0.157432231,0.887715127,310.7190429,0.634535495,0
M299,2.868671427,11.52927057,2.403930841,0.518463043,2.677596503,68.89904136,6.934707404,0.724102517,1.01961672,329.0821842,0.196079362,0
M300,1.256042395,5.140964943,4.960079847,5.908872487,5.183330636,33.5810578,8.833048331,0.154537223,0.461433424,61.05892952,0.513072124,0
M301,1.155045164,6.076485939,3.433252117,2.818269687,2.004583803,61.10027367,3.496080259,0.835722006,-0.474978012,86.11906574,0.776539808,0
M302,2.594063895,11.20319906,4.206783857,0.421565088,3.129617315,18.13983907,2.865531167,0.138730765,-0.695818184,342.1352081,0.661177907,0
M303,2.621905365,8.209629935,2.074238033,8.226447716,4.336154631,36.83143694,8.542469392,0.223657643,-0.060122956,214.0109865,0.891000395,0
M304,2.912289704,8.952134473,3.839304616,2.829723406,4.381799726,13.6142052,4.062322847,0.347596831,0.395620039,74.9498181,0.762483752,0
M305,3.178274001,9.641190426,0.202545865,7.985830685,5.108611633,15.39657975,7.154886766,0.670028313,0.926624951,183.8809607,0.108533084,0
M306,3.927556238,9.753466231,0.614555913,2.953354071,4.023705018,51.30772849,1.647936068,0.97872319,-0.996249617,108.6275392,0.156887017,0
M307,2.548901045,11.52218282,1.015352965,2.023830903,4.037607478,50.56113631,7.607213629,0.206040567,1.133191758,462.341229,0.667261264,0
M308,1.968869419,11.97864592,2.009759623,9.741962184,4.901242302,21.00289305,5.58002996,0.228436902,1.138135796,141.3164266,0.276487561,0
M309,3.385558584,10.04110223,4.228724392,3.680288745,3.994497853,40.58173957,2.832394071,0.431983357,0.333613419,114.6610388,0.608443158,0
M310,1.812496754,7.010548464,1.731330254,6.053624493,4.433964346,69.74796252,5.046138847,0.852597224,0.030219337,331.7759677,0.802606712,0
M311,2.316914262,11.15826682,3.273105968,6.138816779,5.591096273,18.06511315,7.030047533,0.520507857,1.526925694,284.8603686,0.598085008,0
M312,1.235369144,5.344546402,3.546571474,5.648687474,3.60580403,6.440789981,0.316486807,0.38944954,1.353762446,309.1696043,0.444714142,0
M313,1.07605223,6.61756597,2.93091177,9.155487861,3.540500284,53.89963555,6.447177176,0.605083449,1.949828266,246.1766666,0.663956796,0
M314,3.887945244,11.28170002,1.786209841,6.776966607,2.014195967,9.012365607,5.507589627,0.334470878,0.115792416,260.2261899,0.186438472,0
M315,3.507940362,6.793340601,2.885266709,4.096956741,4.453705046,78.49551789,2.358804444,0.461043917,1.720497815,400.4589001,0.737047596,1
M316,3.087922618,6.544557417,1.711327964,8.637565807,2.11908763,50.72152128,7.579214525,0.399344634,-0.737794342,148.9649832,0.712173858,0
M317,2.226858833,5.966877052,0.419368693,1.892522701,4.016593959,40.27972646,3.173917649,0.82372692,0.234398199,228.4381863,0.538683197,0
M318,1.51988296,11.0137823,4.964019891,5.4879439,5.216935156,37.2494405,2.913237129,0.931830154,0.396122356,481.0214232,0.31487282,0
M319,1.469311128,8.500407814,0.635912268,9.510448682,4.199684282,47.98029939,4.81793982,0.783614973,0.322622949,135.4935655,0.807685597,0
M320,1.750728694,9.724252421,0.361741919,6.291436536,3.078544661,11.79683275,6.826266849,0.495175218,0.875294565,182.1981178,0.535022788,0
M321,2.647679994,6.673464689,4.392653746,8.18798766,5.144673686,74.75142941,9.302690564,0.55390148,-0.489376483,136.2051159,0.106218061,1
M322,3.143787768,10.30628295,1.509173304,6.570251183,3.078868016,51.92315514,1.585300983,0.212566325,1.599356515,59.22297336,0.922681924,0
